centrality,bin_low,bin_high,bin_center,bin_width,counts,dN_deta
0-5%,-0.5333333333333334,-0.5066666666666667,-0.52,0.026666666666666727,2543,3814.4999999999914
0-5%,-0.5066666666666667,-0.48000000000000004,-0.4933333333333334,0.026666666666666672,2361,3541.499999999999
0-5%,-0.48000000000000004,-0.45333333333333337,-0.4666666666666667,0.026666666666666672,2519,3778.4999999999995
0-5%,-0.45333333333333337,-0.4266666666666667,-0.44000000000000006,0.026666666666666672,2479,3718.499999999999
0-5%,-0.4266666666666667,-0.4,-0.41333333333333333,0.026666666666666672,2577,3865.499999999999
0-5%,-0.4,-0.37333333333333335,-0.3866666666666667,0.026666666666666672,2668,4001.999999999999
0-5%,-0.37333333333333335,-0.3466666666666667,-0.36,0.026666666666666672,2668,4001.999999999999
0-5%,-0.3466666666666667,-0.32,-0.33333333333333337,0.026666666666666672,2759,4138.499999999999
0-5%,-0.32,-0.29333333333333333,-0.30666666666666664,0.026666666666666672,2853,4279.499999999999
0-5%,-0.29333333333333333,-0.2666666666666667,-0.28,0.026666666666666616,2870,4305.000000000008
0-5%,-0.2666666666666667,-0.24,-0.25333333333333335,0.026666666666666727,2982,4472.99999999999
0-5%,-0.24,-0.21333333333333337,-0.22666666666666668,0.026666666666666616,3027,4540.500000000008
0-5%,-0.21333333333333337,-0.18666666666666665,-0.2,0.026666666666666727,2909,4363.49999999999
0-5%,-0.18666666666666665,-0.16000000000000003,-0.17333333333333334,0.026666666666666616,3055,4582.500000000009
0-5%,-0.16000000000000003,-0.1333333333333333,-0.14666666666666667,0.026666666666666727,2940,4409.99999999999
0-5%,-0.1333333333333333,-0.10666666666666669,-0.12,0.026666666666666616,3056,4584.000000000008
0-5%,-0.10666666666666669,-0.07999999999999996,-0.09333333333333332,0.026666666666666727,3097,4645.499999999989
0-5%,-0.07999999999999996,-0.053333333333333344,-0.06666666666666665,0.026666666666666616,3045,4567.500000000008
0-5%,-0.053333333333333344,-0.026666666666666616,-0.03999999999999998,0.026666666666666727,3166,4748.999999999989
0-5%,-0.026666666666666616,0.0,-0.013333333333333308,0.026666666666666616,3138,4707.000000000009
0-5%,0.0,0.026666666666666727,0.013333333333333364,0.026666666666666727,3190,4784.999999999989
0-5%,0.026666666666666727,0.053333333333333344,0.040000000000000036,0.026666666666666616,3116,4674.000000000009
0-5%,0.053333333333333344,0.07999999999999996,0.06666666666666665,0.026666666666666616,3114,4671.000000000009
0-5%,0.07999999999999996,0.10666666666666669,0.09333333333333332,0.026666666666666727,3134,4700.999999999989
0-5%,0.10666666666666669,0.1333333333333333,0.12,0.026666666666666616,3112,4668.000000000009
0-5%,0.1333333333333333,0.16000000000000003,0.14666666666666667,0.026666666666666727,3101,4651.49999999999
0-5%,0.16000000000000003,0.18666666666666665,0.17333333333333334,0.026666666666666616,3074,4611.000000000008
0-5%,0.18666666666666665,0.21333333333333337,0.2,0.026666666666666727,3075,4612.499999999989
0-5%,0.21333333333333337,0.24,0.22666666666666668,0.026666666666666616,2993,4489.500000000008
0-5%,0.24,0.2666666666666666,0.2533333333333333,0.026666666666666616,2835,4252.500000000008
0-5%,0.2666666666666666,0.29333333333333345,0.28,0.02666666666666684,2896,4343.999999999972
0-5%,0.29333333333333345,0.32000000000000006,0.30666666666666675,0.026666666666666616,2867,4300.500000000008
0-5%,0.32000000000000006,0.3466666666666667,0.33333333333333337,0.026666666666666616,2870,4305.000000000008
0-5%,0.3466666666666667,0.3733333333333333,0.36,0.026666666666666616,2608,3912.0000000000073
