centrality,bin_low,bin_high,bin_center,bin_width,counts,dN_dpT_per_event,invariant_yield_proxy
5-10%,1.9005365955164304,2.043540112712,1.9720383541142152,0.14300351719556947,0,0.0,0.0
5-10%,2.043540112712,2.1973037520638834,2.1204219323879414,0.15376363935188353,0,0.0,0.0
5-10%,2.1973037520638834,2.3626371456083386,2.279970448836111,0.1653333935444552,0,0.0,0.0
5-10%,2.3626371456083386,2.5404108451392786,2.4515239953738086,0.17777369953094002,0,0.0,0.0
5-10%,2.5404108451392786,2.7315609060398267,2.6359858755895527,0.1911500609005481,0,0.0,0.0
5-10%,2.7315609060398267,2.937093816018582,2.8343273610292044,0.20553290997875528,0,0.0,0.0
5-10%,2.937093816018582,3.158091794702536,3.047592805360559,0.220997978683954,0,0.0,0.0
5-10%,3.158091794702536,3.3957184919912633,3.2769051433469,0.23762669728872732,0,0.0,0.0
5-10%,3.3957184919912633,3.6512251151767177,3.5234718035839903,0.25550662318545436,0,0.0,0.0
5-10%,3.6512251151767177,3.9259570170905502,3.788591066133634,0.27473190191383257,0,0.0,0.0
5-10%,3.9259570170905502,4.221360779968381,4.073658898529466,0.295403762877831,0,0.0,0.0
5-10%,4.221360779968381,4.53899183233066,4.3801763061495205,0.3176310523622785,0,0.0,0.0
5-10%,4.53899183233066,4.880522638986277,4.7097572356584685,0.3415308066556175,0,0.0,0.0
5-10%,4.880522638986277,5.247751507282809,5.0641370731345425,0.36722886829653145,0,0.0,0.0
5-10%,5.247751507282809,5.642612055972148,5.445181781627479,0.39486054868933973,0,0.0,0.0
5-10%,5.642612055972148,6.067183396549192,5.8548977262606705,0.42457134057704327,0,0.0,0.0
5-10%,6.067183396549192,6.523701080672678,6.295442238610935,0.4565176841234866,0,0.0,0.0
5-10%,6.523701080672678,7.014568871311156,6.769134975991918,0.49086779063847796,0,0.0,0.0
5-10%,7.014568871311156,7.5423713995942165,7.278470135452686,0.5278025282830603,0,0.0,0.0
5-10%,7.5423713995942165,8.109887774012758,7.8261295868034875,0.5675163744185419,0,0.0,0.0
5-10%,8.109887774012758,8.720106213626666,8.414996993819713,0.6102184396139076,0,0.0,0.0
5-10%,8.720106213626666,9.376239782330039,9.048172997978352,0.6561335687033729,0,0.0,0.0
5-10%,9.376239782330039,10.081743307021638,9.72899154467584,0.7055035246915988,0,0.0,0.0
5-10%,10.081743307021638,10.840331568762123,10.46103743789188,0.7585882617404849,0,0.0,0.0
5-10%,10.840331568762123,11.655998862702292,11.248165215732207,0.8156672939401695,0,0.0,0.0
5-10%,11.655998862702292,12.533040029773876,12.094519446238085,0.8770411670715834,0,0.0,0.0
