centrality,bin_low,bin_high,bin_center,bin_width,counts,dN_deta
5-10%,-0.16000000000000003,-0.1333333333333333,-0.14666666666666667,0.026666666666666727,376,587.4999999999986
5-10%,-0.1333333333333333,-0.10666666666666669,-0.12,0.026666666666666616,374,584.3750000000011
5-10%,-0.10666666666666669,-0.07999999999999996,-0.09333333333333332,0.026666666666666727,364,568.7499999999986
5-10%,-0.07999999999999996,-0.053333333333333344,-0.06666666666666665,0.026666666666666616,373,582.812500000001
5-10%,-0.053333333333333344,-0.026666666666666616,-0.03999999999999998,0.026666666666666727,357,557.8124999999987
5-10%,-0.026666666666666616,0.0,-0.013333333333333308,0.026666666666666616,376,587.5000000000011
5-10%,0.0,0.026666666666666727,0.013333333333333364,0.026666666666666727,354,553.1249999999987
5-10%,0.026666666666666727,0.053333333333333344,0.040000000000000036,0.026666666666666616,395,617.1875000000011
5-10%,0.053333333333333344,0.07999999999999996,0.06666666666666665,0.026666666666666616,383,598.4375000000011
5-10%,0.07999999999999996,0.10666666666666669,0.09333333333333332,0.026666666666666727,347,542.1874999999987
5-10%,0.10666666666666669,0.1333333333333333,0.12,0.026666666666666616,375,585.9375000000011
5-10%,0.1333333333333333,0.16000000000000003,0.14666666666666667,0.026666666666666727,349,545.3124999999987
5-10%,0.16000000000000003,0.18666666666666665,0.17333333333333334,0.026666666666666616,377,589.0625000000011
5-10%,0.18666666666666665,0.21333333333333337,0.2,0.026666666666666727,323,504.68749999999886
5-10%,0.21333333333333337,0.24,0.22666666666666668,0.026666666666666616,359,560.9375000000011
5-10%,0.24,0.2666666666666666,0.2533333333333333,0.026666666666666616,366,571.875000000001
5-10%,0.2666666666666666,0.29333333333333345,0.28,0.02666666666666684,358,559.3749999999964
5-10%,0.29333333333333345,0.32000000000000006,0.30666666666666675,0.026666666666666616,359,560.9375000000011
5-10%,0.32000000000000006,0.3466666666666667,0.33333333333333337,0.026666666666666616,348,543.750000000001
5-10%,0.3466666666666667,0.3733333333333333,0.36,0.026666666666666616,335,523.437500000001
5-10%,0.3733333333333333,0.40000000000000013,0.3866666666666667,0.02666666666666684,314,490.6249999999969
5-10%,0.40000000000000013,0.42666666666666675,0.41333333333333344,0.026666666666666616,302,471.8750000000009
5-10%,0.42666666666666675,0.45333333333333337,0.44000000000000006,0.026666666666666616,333,520.312500000001
5-10%,0.45333333333333337,0.48,0.4666666666666667,0.026666666666666616,310,484.3750000000009
5-10%,0.48,0.5066666666666666,0.4933333333333333,0.026666666666666616,308,481.2500000000009
5-10%,0.5066666666666666,0.5333333333333334,0.52,0.02666666666666684,285,445.31249999999716
5-10%,0.5333333333333334,0.56,0.5466666666666667,0.026666666666666616,276,431.2500000000008
5-10%,0.56,0.5866666666666667,0.5733333333333334,0.026666666666666616,266,415.6250000000008
5-10%,0.5866666666666667,0.6133333333333333,0.6,0.026666666666666616,293,457.8125000000009
5-10%,0.6133333333333333,0.6400000000000001,0.6266666666666667,0.02666666666666684,284,443.74999999999716
5-10%,0.6400000000000001,0.6666666666666667,0.6533333333333334,0.026666666666666616,270,421.8750000000008
5-10%,0.6666666666666667,0.6933333333333334,0.68,0.026666666666666616,270,421.8750000000008
5-10%,0.6933333333333334,0.72,0.7066666666666667,0.026666666666666616,273,426.5625000000008
5-10%,0.72,0.7466666666666668,0.7333333333333334,0.02666666666666684,281,439.0624999999972
5-10%,0.7466666666666668,0.7733333333333334,0.7600000000000001,0.026666666666666616,283,442.1875000000008
5-10%,0.7733333333333334,0.8,0.7866666666666667,0.026666666666666616,264,412.5000000000008
10-30%,-0.8,-0.7733333333333334,-0.7866666666666667,0.026666666666666616,1111,771.5277777777792
10-30%,-0.7733333333333334,-0.7466666666666667,-0.76,0.026666666666666727,1146,795.8333333333314
10-30%,-0.7466666666666667,-0.7200000000000001,-0.7333333333333334,0.026666666666666616,1141,792.3611111111126
10-30%,-0.7200000000000001,-0.6933333333333334,-0.7066666666666668,0.026666666666666727,1179,818.7499999999981
10-30%,-0.6933333333333334,-0.6666666666666667,-0.68,0.026666666666666616,1145,795.1388888888904
