delta_eta_center,delta_phi_center,pair_counts
-1.5375606673993043,-2.138028333693054,0.0
-1.5375606673993043,-2.0507618710933375,1.0
-1.5375606673993043,-1.9634954084936207,0.0
-1.5375606673993043,-1.8762289458939043,1.0
-1.5375606673993043,-1.7889624832941877,1.0
-1.5375606673993043,-1.7016960206944713,0.0
-1.5375606673993043,-1.6144295580947547,0.0
-1.5375606673993043,-1.5271630954950384,1.0
-1.5375606673993043,-1.439896632895322,0.0
-1.5375606673993043,-1.3526301702956054,0.0
-1.5375606673993043,-1.2653637076958888,1.0
-1.5375606673993043,-1.1780972450961724,0.0
-1.5375606673993043,-1.090830782496456,1.0
-1.5375606673993043,-1.0035643198967397,0.0
-1.5375606673993043,-0.9162978572970231,0.0
-1.5375606673993043,-0.8290313946973065,0.0
-1.5375606673993043,-0.7417649320975901,2.0
-1.5375606673993043,-0.6544984694978737,0.0
-1.5375606673993043,-0.5672320068981571,2.0
-1.5375606673993043,-0.4799655442984405,1.0
-1.5375606673993043,-0.39269908169872414,1.0
-1.5375606673993043,-0.30543261909900776,1.0
-1.5375606673993043,-0.21816615649929139,0.0
-1.5375606673993043,-0.1308996938995748,0.0
-1.5375606673993043,-0.04363323129985819,0.0
-1.5375606673993043,0.04363323129985819,0.0
-1.5375606673993043,0.13089969389957457,0.0
-1.5375606673993043,0.21816615649929116,0.0
-1.5375606673993043,0.30543261909900776,0.0
-1.5375606673993043,0.39269908169872414,2.0
-1.5375606673993043,0.4799655442984405,0.0
-1.5375606673993043,0.5672320068981569,0.0
-1.5375606673993043,0.6544984694978735,0.0
-1.5375606673993043,0.7417649320975901,2.0
-1.5375606673993043,0.8290313946973065,0.0
-1.5375606673993043,0.9162978572970228,1.0
-1.5375606673993043,1.0035643198967392,0.0
-1.5375606673993043,1.0908307824964556,0.0
-1.5375606673993043,1.178097245096172,0.0
-1.5375606673993043,1.2653637076958888,1.0
-1.5375606673993043,1.3526301702956056,1.0
-1.5375606673993043,1.439896632895322,0.0
-1.5375606673993043,1.5271630954950384,0.0
-1.5375606673993043,1.6144295580947547,0.0
-1.5375606673993043,1.7016960206944711,1.0
-1.5375606673993043,1.7889624832941875,1.0
-1.5375606673993043,1.8762289458939039,2.0
-1.5375606673993043,1.9634954084936203,0.0
-1.5375606673993043,2.050761871093337,0.0
-1.5375606673993043,2.138028333693054,0.0
-1.5375606673993043,2.2252947962927703,0.0
-1.5375606673993043,2.3125612588924866,0.0
-1.5375606673993043,2.399827721492203,3.0
-1.5375606673993043,2.4870941840919194,1.0
-1.5375606673993043,2.574360646691636,0.0
-1.5375606673993043,2.661627109291352,0.0
-1.5375606673993043,2.7488935718910685,0.0
-1.5375606673993043,2.8361600344907854,0.0
-1.5375606673993043,2.923426497090502,0.0
-1.5375606673993043,3.0106929596902186,0.0
-1.5375606673993043,3.097959422289935,0.0
-1.497873851983806,-3.097959422289935,3.0
-1.497873851983806,-3.0106929596902186,0.0
-1.497873851983806,-2.923426497090502,1.0
-1.497873851983806,-2.8361600344907854,2.0
-1.497873851983806,-2.748893571891069,1.0
-1.497873851983806,-2.6616271092913526,1.0
-1.497873851983806,-2.574360646691636,0.0
-1.497873851983806,-2.4870941840919194,0.0
-1.497873851983806,-2.399827721492203,3.0
-1.497873851983806,-2.3125612588924866,1.0
-1.497873851983806,-2.2252947962927703,0.0
-1.497873851983806,-2.138028333693054,2.0
-1.497873851983806,-2.0507618710933375,1.0
-1.497873851983806,-1.9634954084936207,1.0
-1.497873851983806,-1.8762289458939043,1.0
-1.497873851983806,-1.7889624832941877,0.0
-1.497873851983806,-1.7016960206944713,1.0
-1.497873851983806,-1.6144295580947547,2.0
-1.497873851983806,-1.5271630954950384,0.0
-1.497873851983806,-1.439896632895322,0.0
-1.497873851983806,-1.3526301702956054,1.0
-1.497873851983806,-1.2653637076958888,0.0
-1.497873851983806,-1.1780972450961724,1.0
-1.497873851983806,-1.090830782496456,1.0
-1.497873851983806,-1.0035643198967397,1.0
-1.497873851983806,-0.9162978572970231,0.0
-1.497873851983806,-0.8290313946973065,3.0
-1.497873851983806,-0.7417649320975901,3.0
-1.497873851983806,-0.6544984694978737,1.0
-1.497873851983806,-0.5672320068981571,0.0
-1.497873851983806,-0.4799655442984405,1.0
-1.497873851983806,-0.39269908169872414,1.0
-1.497873851983806,-0.30543261909900776,2.0
-1.497873851983806,-0.21816615649929139,0.0
-1.497873851983806,-0.1308996938995748,0.0
-1.497873851983806,-0.04363323129985819,4.0
-1.497873851983806,0.04363323129985819,0.0
-1.497873851983806,0.13089969389957457,3.0
-1.497873851983806,0.21816615649929116,0.0
-1.497873851983806,0.30543261909900776,1.0
-1.497873851983806,0.39269908169872414,1.0
-1.497873851983806,0.4799655442984405,0.0
-1.497873851983806,0.5672320068981569,1.0
-1.497873851983806,0.6544984694978735,2.0
-1.497873851983806,0.7417649320975901,2.0
-1.497873851983806,0.8290313946973065,2.0
-1.497873851983806,0.9162978572970228,1.0
-1.497873851983806,1.0035643198967392,0.0
-1.497873851983806,1.0908307824964556,0.0
-1.497873851983806,1.178097245096172,1.0
-1.497873851983806,1.2653637076958888,2.0
-1.497873851983806,1.3526301702956056,2.0
-1.497873851983806,1.439896632895322,3.0
-1.497873851983806,1.5271630954950384,1.0
-1.497873851983806,1.6144295580947547,1.0
-1.497873851983806,1.7016960206944711,1.0
-1.497873851983806,1.7889624832941875,0.0
-1.497873851983806,1.8762289458939039,0.0
-1.497873851983806,1.9634954084936203,1.0
-1.497873851983806,2.050761871093337,1.0
-1.497873851983806,2.138028333693054,1.0
-1.497873851983806,2.2252947962927703,0.0
-1.497873851983806,2.3125612588924866,2.0
-1.497873851983806,2.399827721492203,0.0
-1.497873851983806,2.4870941840919194,1.0
-1.497873851983806,2.574360646691636,2.0
-1.497873851983806,2.661627109291352,0.0
-1.497873851983806,2.7488935718910685,1.0
-1.497873851983806,2.8361600344907854,1.0
-1.497873851983806,2.923426497090502,4.0
-1.497873851983806,3.0106929596902186,1.0
-1.497873851983806,3.097959422289935,2.0
-1.4581870365683076,-3.097959422289935,0.0
-1.4581870365683076,-3.0106929596902186,1.0
-1.4581870365683076,-2.923426497090502,1.0
-1.4581870365683076,-2.8361600344907854,2.0
-1.4581870365683076,-2.748893571891069,1.0
-1.4581870365683076,-2.6616271092913526,0.0
-1.4581870365683076,-2.574360646691636,1.0
-1.4581870365683076,-2.4870941840919194,2.0
-1.4581870365683076,-2.399827721492203,1.0
-1.4581870365683076,-2.3125612588924866,4.0
-1.4581870365683076,-2.2252947962927703,2.0
-1.4581870365683076,-2.138028333693054,1.0
-1.4581870365683076,-2.0507618710933375,1.0
-1.4581870365683076,-1.9634954084936207,1.0
-1.4581870365683076,-1.8762289458939043,1.0
-1.4581870365683076,-1.7889624832941877,0.0
-1.4581870365683076,-1.7016960206944713,2.0
-1.4581870365683076,-1.6144295580947547,2.0
-1.4581870365683076,-1.5271630954950384,2.0
-1.4581870365683076,-1.439896632895322,1.0
-1.4581870365683076,-1.3526301702956054,2.0
-1.4581870365683076,-1.2653637076958888,0.0
-1.4581870365683076,-1.1780972450961724,0.0
-1.4581870365683076,-1.090830782496456,2.0
-1.4581870365683076,-1.0035643198967397,3.0
-1.4581870365683076,-0.9162978572970231,1.0
-1.4581870365683076,-0.8290313946973065,0.0
-1.4581870365683076,-0.7417649320975901,1.0
-1.4581870365683076,-0.6544984694978737,1.0
-1.4581870365683076,-0.5672320068981571,0.0
-1.4581870365683076,-0.4799655442984405,1.0
-1.4581870365683076,-0.39269908169872414,0.0
-1.4581870365683076,-0.30543261909900776,1.0
-1.4581870365683076,-0.21816615649929139,0.0
-1.4581870365683076,-0.1308996938995748,2.0
-1.4581870365683076,-0.04363323129985819,0.0
-1.4581870365683076,0.04363323129985819,2.0
-1.4581870365683076,0.13089969389957457,5.0
-1.4581870365683076,0.21816615649929116,1.0
-1.4581870365683076,0.30543261909900776,2.0
-1.4581870365683076,0.39269908169872414,3.0
-1.4581870365683076,0.4799655442984405,2.0
-1.4581870365683076,0.5672320068981569,4.0
-1.4581870365683076,0.6544984694978735,0.0
-1.4581870365683076,0.7417649320975901,1.0
-1.4581870365683076,0.8290313946973065,1.0
-1.4581870365683076,0.9162978572970228,1.0
-1.4581870365683076,1.0035643198967392,0.0
-1.4581870365683076,1.0908307824964556,3.0
-1.4581870365683076,1.178097245096172,1.0
-1.4581870365683076,1.2653637076958888,0.0
-1.4581870365683076,1.3526301702956056,0.0
-1.4581870365683076,1.439896632895322,2.0
-1.4581870365683076,1.5271630954950384,2.0
-1.4581870365683076,1.6144295580947547,1.0
-1.4581870365683076,1.7016960206944711,2.0
-1.4581870365683076,1.7889624832941875,0.0
-1.4581870365683076,1.8762289458939039,0.0
-1.4581870365683076,1.9634954084936203,1.0
-1.4581870365683076,2.050761871093337,1.0
-1.4581870365683076,2.138028333693054,1.0
-1.4581870365683076,2.2252947962927703,0.0
-1.4581870365683076,2.3125612588924866,2.0
-1.4581870365683076,2.399827721492203,2.0
-1.4581870365683076,2.4870941840919194,1.0
-1.4581870365683076,2.574360646691636,0.0
-1.4581870365683076,2.661627109291352,0.0
-1.4581870365683076,2.7488935718910685,3.0
-1.4581870365683076,2.8361600344907854,1.0
-1.4581870365683076,2.923426497090502,2.0
-1.4581870365683076,3.0106929596902186,0.0
-1.4581870365683076,3.097959422289935,1.0
-1.4185002211528088,-3.097959422289935,1.0
-1.4185002211528088,-3.0106929596902186,3.0
-1.4185002211528088,-2.923426497090502,3.0
-1.4185002211528088,-2.8361600344907854,0.0
-1.4185002211528088,-2.748893571891069,2.0
-1.4185002211528088,-2.6616271092913526,2.0
-1.4185002211528088,-2.574360646691636,1.0
-1.4185002211528088,-2.4870941840919194,2.0
-1.4185002211528088,-2.399827721492203,1.0
-1.4185002211528088,-2.3125612588924866,3.0
-1.4185002211528088,-2.2252947962927703,1.0
-1.4185002211528088,-2.138028333693054,1.0
-1.4185002211528088,-2.0507618710933375,0.0
-1.4185002211528088,-1.9634954084936207,2.0
-1.4185002211528088,-1.8762289458939043,5.0
-1.4185002211528088,-1.7889624832941877,5.0
-1.4185002211528088,-1.7016960206944713,2.0
-1.4185002211528088,-1.6144295580947547,4.0
-1.4185002211528088,-1.5271630954950384,2.0
-1.4185002211528088,-1.439896632895322,2.0
-1.4185002211528088,-1.3526301702956054,5.0
-1.4185002211528088,-1.2653637076958888,3.0
-1.4185002211528088,-1.1780972450961724,1.0
-1.4185002211528088,-1.090830782496456,1.0
-1.4185002211528088,-1.0035643198967397,1.0
-1.4185002211528088,-0.9162978572970231,4.0
-1.4185002211528088,-0.8290313946973065,4.0
-1.4185002211528088,-0.7417649320975901,1.0
-1.4185002211528088,-0.6544984694978737,2.0
-1.4185002211528088,-0.5672320068981571,2.0
-1.4185002211528088,-0.4799655442984405,1.0
-1.4185002211528088,-0.39269908169872414,2.0
-1.4185002211528088,-0.30543261909900776,4.0
-1.4185002211528088,-0.21816615649929139,3.0
-1.4185002211528088,-0.1308996938995748,2.0
-1.4185002211528088,-0.04363323129985819,4.0
-1.4185002211528088,0.04363323129985819,1.0
-1.4185002211528088,0.13089969389957457,1.0
-1.4185002211528088,0.21816615649929116,4.0
-1.4185002211528088,0.30543261909900776,1.0
-1.4185002211528088,0.39269908169872414,0.0
-1.4185002211528088,0.4799655442984405,2.0
-1.4185002211528088,0.5672320068981569,3.0
-1.4185002211528088,0.6544984694978735,2.0
-1.4185002211528088,0.7417649320975901,1.0
-1.4185002211528088,0.8290313946973065,2.0
-1.4185002211528088,0.9162978572970228,3.0
-1.4185002211528088,1.0035643198967392,5.0
-1.4185002211528088,1.0908307824964556,5.0
-1.4185002211528088,1.178097245096172,4.0
-1.4185002211528088,1.2653637076958888,4.0
-1.4185002211528088,1.3526301702956056,1.0
-1.4185002211528088,1.439896632895322,1.0
-1.4185002211528088,1.5271630954950384,3.0
-1.4185002211528088,1.6144295580947547,2.0
-1.4185002211528088,1.7016960206944711,1.0
-1.4185002211528088,1.7889624832941875,2.0
-1.4185002211528088,1.8762289458939039,3.0
-1.4185002211528088,1.9634954084936203,1.0
-1.4185002211528088,2.050761871093337,2.0
-1.4185002211528088,2.138028333693054,3.0
-1.4185002211528088,2.2252947962927703,1.0
-1.4185002211528088,2.3125612588924866,4.0
-1.4185002211528088,2.399827721492203,2.0
-1.4185002211528088,2.4870941840919194,1.0
-1.4185002211528088,2.574360646691636,6.0
-1.4185002211528088,2.661627109291352,2.0
-1.4185002211528088,2.7488935718910685,1.0
-1.4185002211528088,2.8361600344907854,1.0
-1.4185002211528088,2.923426497090502,5.0
-1.4185002211528088,3.0106929596902186,3.0
-1.4185002211528088,3.097959422289935,2.0
-1.3788134057373105,-3.097959422289935,2.0
-1.3788134057373105,-3.0106929596902186,5.0
-1.3788134057373105,-2.923426497090502,1.0
-1.3788134057373105,-2.8361600344907854,6.0
-1.3788134057373105,-2.748893571891069,2.0
-1.3788134057373105,-2.6616271092913526,0.0
-1.3788134057373105,-2.574360646691636,0.0
-1.3788134057373105,-2.4870941840919194,1.0
-1.3788134057373105,-2.399827721492203,4.0
-1.3788134057373105,-2.3125612588924866,2.0
-1.3788134057373105,-2.2252947962927703,3.0
-1.3788134057373105,-2.138028333693054,3.0
-1.3788134057373105,-2.0507618710933375,3.0
-1.3788134057373105,-1.9634954084936207,4.0
-1.3788134057373105,-1.8762289458939043,2.0
-1.3788134057373105,-1.7889624832941877,1.0
-1.3788134057373105,-1.7016960206944713,6.0
-1.3788134057373105,-1.6144295580947547,3.0
-1.3788134057373105,-1.5271630954950384,4.0
-1.3788134057373105,-1.439896632895322,3.0
-1.3788134057373105,-1.3526301702956054,2.0
-1.3788134057373105,-1.2653637076958888,2.0
-1.3788134057373105,-1.1780972450961724,0.0
-1.3788134057373105,-1.090830782496456,4.0
-1.3788134057373105,-1.0035643198967397,3.0
-1.3788134057373105,-0.9162978572970231,1.0
-1.3788134057373105,-0.8290313946973065,4.0
-1.3788134057373105,-0.7417649320975901,0.0
-1.3788134057373105,-0.6544984694978737,2.0
-1.3788134057373105,-0.5672320068981571,1.0
-1.3788134057373105,-0.4799655442984405,2.0
-1.3788134057373105,-0.39269908169872414,2.0
-1.3788134057373105,-0.30543261909900776,3.0
-1.3788134057373105,-0.21816615649929139,3.0
-1.3788134057373105,-0.1308996938995748,3.0
-1.3788134057373105,-0.04363323129985819,4.0
-1.3788134057373105,0.04363323129985819,3.0
-1.3788134057373105,0.13089969389957457,1.0
-1.3788134057373105,0.21816615649929116,1.0
-1.3788134057373105,0.30543261909900776,3.0
-1.3788134057373105,0.39269908169872414,6.0
-1.3788134057373105,0.4799655442984405,3.0
-1.3788134057373105,0.5672320068981569,3.0
-1.3788134057373105,0.6544984694978735,1.0
-1.3788134057373105,0.7417649320975901,2.0
-1.3788134057373105,0.8290313946973065,2.0
-1.3788134057373105,0.9162978572970228,4.0
-1.3788134057373105,1.0035643198967392,1.0
-1.3788134057373105,1.0908307824964556,2.0
-1.3788134057373105,1.178097245096172,5.0
-1.3788134057373105,1.2653637076958888,0.0
-1.3788134057373105,1.3526301702956056,1.0
-1.3788134057373105,1.439896632895322,5.0
-1.3788134057373105,1.5271630954950384,4.0
-1.3788134057373105,1.6144295580947547,1.0
-1.3788134057373105,1.7016960206944711,0.0
-1.3788134057373105,1.7889624832941875,3.0
-1.3788134057373105,1.8762289458939039,3.0
-1.3788134057373105,1.9634954084936203,4.0
-1.3788134057373105,2.050761871093337,3.0
-1.3788134057373105,2.138028333693054,2.0
-1.3788134057373105,2.2252947962927703,1.0
-1.3788134057373105,2.3125612588924866,3.0
-1.3788134057373105,2.399827721492203,4.0
-1.3788134057373105,2.4870941840919194,1.0
-1.3788134057373105,2.574360646691636,6.0
-1.3788134057373105,2.661627109291352,2.0
-1.3788134057373105,2.7488935718910685,4.0
-1.3788134057373105,2.8361600344907854,1.0
-1.3788134057373105,2.923426497090502,0.0
-1.3788134057373105,3.0106929596902186,3.0
-1.3788134057373105,3.097959422289935,1.0
-1.3391265903218117,-3.097959422289935,4.0
-1.3391265903218117,-3.0106929596902186,1.0
-1.3391265903218117,-2.923426497090502,1.0
-1.3391265903218117,-2.8361600344907854,1.0
-1.3391265903218117,-2.748893571891069,3.0
-1.3391265903218117,-2.6616271092913526,4.0
-1.3391265903218117,-2.574360646691636,3.0
-1.3391265903218117,-2.4870941840919194,2.0
-1.3391265903218117,-2.399827721492203,3.0
-1.3391265903218117,-2.3125612588924866,2.0
-1.3391265903218117,-2.2252947962927703,2.0
-1.3391265903218117,-2.138028333693054,1.0
-1.3391265903218117,-2.0507618710933375,3.0
-1.3391265903218117,-1.9634954084936207,4.0
-1.3391265903218117,-1.8762289458939043,3.0
-1.3391265903218117,-1.7889624832941877,7.0
-1.3391265903218117,-1.7016960206944713,4.0
-1.3391265903218117,-1.6144295580947547,2.0
-1.3391265903218117,-1.5271630954950384,5.0
-1.3391265903218117,-1.439896632895322,4.0
-1.3391265903218117,-1.3526301702956054,4.0
-1.3391265903218117,-1.2653637076958888,1.0
-1.3391265903218117,-1.1780972450961724,1.0
-1.3391265903218117,-1.090830782496456,2.0
-1.3391265903218117,-1.0035643198967397,3.0
-1.3391265903218117,-0.9162978572970231,1.0
-1.3391265903218117,-0.8290313946973065,6.0
-1.3391265903218117,-0.7417649320975901,3.0
-1.3391265903218117,-0.6544984694978737,2.0
-1.3391265903218117,-0.5672320068981571,3.0
-1.3391265903218117,-0.4799655442984405,2.0
-1.3391265903218117,-0.39269908169872414,5.0
-1.3391265903218117,-0.30543261909900776,2.0
-1.3391265903218117,-0.21816615649929139,3.0
-1.3391265903218117,-0.1308996938995748,2.0
-1.3391265903218117,-0.04363323129985819,2.0
-1.3391265903218117,0.04363323129985819,3.0
-1.3391265903218117,0.13089969389957457,0.0
-1.3391265903218117,0.21816615649929116,3.0
-1.3391265903218117,0.30543261909900776,3.0
-1.3391265903218117,0.39269908169872414,5.0
-1.3391265903218117,0.4799655442984405,1.0
-1.3391265903218117,0.5672320068981569,3.0
-1.3391265903218117,0.6544984694978735,2.0
-1.3391265903218117,0.7417649320975901,3.0
-1.3391265903218117,0.8290313946973065,4.0
-1.3391265903218117,0.9162978572970228,2.0
-1.3391265903218117,1.0035643198967392,3.0
-1.3391265903218117,1.0908307824964556,5.0
-1.3391265903218117,1.178097245096172,3.0
-1.3391265903218117,1.2653637076958888,2.0
-1.3391265903218117,1.3526301702956056,6.0
-1.3391265903218117,1.439896632895322,2.0
-1.3391265903218117,1.5271630954950384,1.0
-1.3391265903218117,1.6144295580947547,3.0
-1.3391265903218117,1.7016960206944711,2.0
-1.3391265903218117,1.7889624832941875,4.0
-1.3391265903218117,1.8762289458939039,4.0
-1.3391265903218117,1.9634954084936203,3.0
-1.3391265903218117,2.050761871093337,2.0
-1.3391265903218117,2.138028333693054,1.0
-1.3391265903218117,2.2252947962927703,2.0
-1.3391265903218117,2.3125612588924866,1.0
-1.3391265903218117,2.399827721492203,2.0
-1.3391265903218117,2.4870941840919194,1.0
-1.3391265903218117,2.574360646691636,4.0
-1.3391265903218117,2.661627109291352,2.0
-1.3391265903218117,2.7488935718910685,4.0
-1.3391265903218117,2.8361600344907854,1.0
-1.3391265903218117,2.923426497090502,1.0
-1.3391265903218117,3.0106929596902186,3.0
-1.3391265903218117,3.097959422289935,4.0
-1.2994397749063133,-3.097959422289935,6.0
-1.2994397749063133,-3.0106929596902186,1.0
-1.2994397749063133,-2.923426497090502,3.0
-1.2994397749063133,-2.8361600344907854,2.0
-1.2994397749063133,-2.748893571891069,9.0
-1.2994397749063133,-2.6616271092913526,3.0
-1.2994397749063133,-2.574360646691636,3.0
-1.2994397749063133,-2.4870941840919194,4.0
-1.2994397749063133,-2.399827721492203,6.0
-1.2994397749063133,-2.3125612588924866,3.0
-1.2994397749063133,-2.2252947962927703,1.0
-1.2994397749063133,-2.138028333693054,4.0
-1.2994397749063133,-2.0507618710933375,7.0
-1.2994397749063133,-1.9634954084936207,4.0
-1.2994397749063133,-1.8762289458939043,5.0
-1.2994397749063133,-1.7889624832941877,2.0
-1.2994397749063133,-1.7016960206944713,3.0
-1.2994397749063133,-1.6144295580947547,0.0
-1.2994397749063133,-1.5271630954950384,3.0
-1.2994397749063133,-1.439896632895322,6.0
-1.2994397749063133,-1.3526301702956054,5.0
-1.2994397749063133,-1.2653637076958888,5.0
-1.2994397749063133,-1.1780972450961724,2.0
-1.2994397749063133,-1.090830782496456,2.0
-1.2994397749063133,-1.0035643198967397,5.0
-1.2994397749063133,-0.9162978572970231,7.0
-1.2994397749063133,-0.8290313946973065,2.0
-1.2994397749063133,-0.7417649320975901,3.0
-1.2994397749063133,-0.6544984694978737,6.0
-1.2994397749063133,-0.5672320068981571,4.0
-1.2994397749063133,-0.4799655442984405,4.0
-1.2994397749063133,-0.39269908169872414,3.0
-1.2994397749063133,-0.30543261909900776,3.0
-1.2994397749063133,-0.21816615649929139,3.0
-1.2994397749063133,-0.1308996938995748,2.0
-1.2994397749063133,-0.04363323129985819,4.0
-1.2994397749063133,0.04363323129985819,3.0
-1.2994397749063133,0.13089969389957457,4.0
-1.2994397749063133,0.21816615649929116,3.0
-1.2994397749063133,0.30543261909900776,6.0
-1.2994397749063133,0.39269908169872414,5.0
-1.2994397749063133,0.4799655442984405,5.0
-1.2994397749063133,0.5672320068981569,5.0
-1.2994397749063133,0.6544984694978735,8.0
-1.2994397749063133,0.7417649320975901,2.0
-1.2994397749063133,0.8290313946973065,2.0
-1.2994397749063133,0.9162978572970228,3.0
-1.2994397749063133,1.0035643198967392,2.0
-1.2994397749063133,1.0908307824964556,2.0
-1.2994397749063133,1.178097245096172,4.0
-1.2994397749063133,1.2653637076958888,5.0
-1.2994397749063133,1.3526301702956056,2.0
-1.2994397749063133,1.439896632895322,1.0
-1.2994397749063133,1.5271630954950384,3.0
-1.2994397749063133,1.6144295580947547,1.0
-1.2994397749063133,1.7016960206944711,5.0
-1.2994397749063133,1.7889624832941875,3.0
-1.2994397749063133,1.8762289458939039,7.0
-1.2994397749063133,1.9634954084936203,6.0
-1.2994397749063133,2.050761871093337,2.0
-1.2994397749063133,2.138028333693054,6.0
-1.2994397749063133,2.2252947962927703,3.0
-1.2994397749063133,2.3125612588924866,3.0
-1.2994397749063133,2.399827721492203,8.0
-1.2994397749063133,2.4870941840919194,1.0
-1.2994397749063133,2.574360646691636,4.0
-1.2994397749063133,2.661627109291352,6.0
-1.2994397749063133,2.7488935718910685,3.0
-1.2994397749063133,2.8361600344907854,5.0
-1.2994397749063133,2.923426497090502,7.0
-1.2994397749063133,3.0106929596902186,3.0
-1.2994397749063133,3.097959422289935,3.0
-1.2597529594908146,-3.097959422289935,4.0
-1.2597529594908146,-3.0106929596902186,4.0
-1.2597529594908146,-2.923426497090502,1.0
-1.2597529594908146,-2.8361600344907854,1.0
-1.2597529594908146,-2.748893571891069,3.0
-1.2597529594908146,-2.6616271092913526,2.0
-1.2597529594908146,-2.574360646691636,4.0
-1.2597529594908146,-2.4870941840919194,1.0
-1.2597529594908146,-2.399827721492203,3.0
-1.2597529594908146,-2.3125612588924866,2.0
-1.2597529594908146,-2.2252947962927703,1.0
-1.2597529594908146,-2.138028333693054,6.0
-1.2597529594908146,-2.0507618710933375,9.0
-1.2597529594908146,-1.9634954084936207,5.0
-1.2597529594908146,-1.8762289458939043,4.0
-1.2597529594908146,-1.7889624832941877,5.0
-1.2597529594908146,-1.7016960206944713,5.0
-1.2597529594908146,-1.6144295580947547,3.0
-1.2597529594908146,-1.5271630954950384,5.0
-1.2597529594908146,-1.439896632895322,5.0
-1.2597529594908146,-1.3526301702956054,5.0
-1.2597529594908146,-1.2653637076958888,3.0
-1.2597529594908146,-1.1780972450961724,2.0
-1.2597529594908146,-1.090830782496456,2.0
-1.2597529594908146,-1.0035643198967397,5.0
-1.2597529594908146,-0.9162978572970231,5.0
-1.2597529594908146,-0.8290313946973065,1.0
-1.2597529594908146,-0.7417649320975901,4.0
-1.2597529594908146,-0.6544984694978737,1.0
